,id,name,등록년월,image,price,shop_link,shop_name,shop_logo,score,mall_review,제조회사,냉각 방식,상세정보쿨러 높이,상세정보TDP,상세정보팬 크기,인텔 소켓LGA1700,인텔 소켓LGA1200,인텔 소켓LGA115x,인텔 소켓LGA2066,인텔 소켓LGA2011-V3,인텔 소켓LGA775,인텔 소켓LGA2011,인텔 소켓LGA1366,AMD 소켓AM4,AMD 소켓AM5,AMD 소켓FMx/AMx(AM1/4외),AMD 소켓sTRX4,AMD 소켓TR4,AMD 소켓AM1,review_size,review_mean,review_count,final_score,Test,Rank
730,16195151,리안리 GALAHAD AIO 360 UNI FAN SL Edition (WHITE),2022년 01월,https://img.danawa.com/prod_img/500000/151/195/img/16195151_1.jpg?shrink=330:330&_v=20220629170453,271990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=16195151&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4177627178&package=0&setpc=0&r=16678825727742,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(7),리안리 ( 제조사 웹사이트 바로가기),수랭,,,120mm x3,○,○,○,○,○,○,○,○,○,,,,,,7,-0.43,14,15.921239970300077,0.10433471818816868,731
731,6227724,be quiet Dark Rock Pro 4,2018년 06월,https://img.danawa.com/prod_img/500000/724/227/img/6227724_1.jpg?shrink=330:330&_v=20210315143707,236670.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=6227724&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1081686668&package=0&setpc=0&r=16678872295490,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,(7),be quiet,공랭,높이 162.8mm,TDP 250W,"135mm, 120mm",,○,○,○,○,,,○,○,,○,,,,6,-0.17,13,21.28194779127411,0.103840790974775,732
732,14943689,리안리 UNI FAN AL120 WHITE (1PACK),2021년 08월,https://img.danawa.com/prod_img/500000/689/943/img/14943689_1.jpg?shrink=330:330&_v=20210809100919,39840.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=14943689&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C755865108&package=0&setpc=0&r=16678840977865,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,5.0,(7),리안리 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,1,-1.0,8,17.108392757026344,0.10346385542168675,733
733,5163166,CORSAIR HD140 RGB (2PACK/Controller),2017년 05월,https://img.danawa.com/prod_img/500000/166/163/img/5163166_1.jpg?shrink=330:330&_v=20190327122959,80700.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=5163166&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6041782780&package=0&setpc=0&r=16678865163689,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,5.0,(4),CORSAIR,,,,,,,,,,,,,,,,,,,2,0.0,6,15.131512968832965,0.10121437422552665,734
734,9931788,PCCOOLER GI-CX240 ARGB,2019년 11월,https://img.danawa.com/prod_img/500000/788/931/img/9931788_1.jpg?shrink=330:330&_v=20220930104522,84900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=9931788&cmpnyc=TT3EC&safe_trade=4&fee_type=N&link_pcode=4735927438&package=0&setpc=0&r=16678876671615,근호컴,,4.6,(12),PCCOOLER ( 제조사 웹사이트 바로가기),수랭,,,120mm x2,○,○,○,○,,○,○,,○,,○,,○,,2,0.0,14,20.728976195744167,0.09771495877502945,735
735,15359948,이엠텍 레드빗 360 ARGB (화이트),2021년 10월,https://img.danawa.com/prod_img/500000/948/359/img/15359948_1.jpg?shrink=330:330&_v=20220905130028,85800.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=15359948&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=15359948&package=0&setpc=0&r=16678837164667,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,5.0,(2),이엠텍 ( 제조사 웹사이트 바로가기),수랭,,,120mm x3,○,○,○,○,,,○,,○,,○,,,,2,0.0,4,12.2330712435455,0.09655011655011655,736
736,11549561,3RSYS Socoool RC510 RGB (PINK),2020년 06월,https://img.danawa.com/prod_img/500000/561/549/img/11549561_1.jpg?shrink=330:330&_v=20201113115127,300000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=11549561&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1583258246&package=0&setpc=0&r=16678869689864,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.9,(15),3RSYS ( 제조사 웹사이트 바로가기),공랭,155mm,,120mm,,○,○,,,,,○,○,,○,,,,7,-0.14,22,15.344680327545335,0.09566666666666666,737
737,10327086,CORSAIR HYDRO SERIES iCUE H100i RGB PRO XT,2020년 01월,https://img.danawa.com/prod_img/500000/086/327/img/10327086_1.jpg?shrink=330:330&_v=20220926154757,169640.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=10327086&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2306497421&package=0&setpc=0&r=16678848555424,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.5,(12),CORSAIR ( 제조사 웹사이트 바로가기),수랭,,,120mm x2,,○,○,○,○,,○,○,○,○,○,,○,,4,0.25,16,16.868540860169663,0.0954963452016034,738
738,14884943,ARCTIC Liquid Freezer II 280 피씨디렉트,2021년 07월,https://img.danawa.com/prod_img/500000/943/884/img/14884943_1.jpg?shrink=330:330&_v=20220630170917,129300.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=14884943&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C399459544&package=0&setpc=0&r=16678834128592,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,5.0,(1),ARCTIC ( 제조사 웹사이트 바로가기),수랭,,,140mm x2,○,○,○,○,○,,,,○,,,,,,3,0.0,4,9.462179610278998,0.0954060324825986,739
739,16194959,리안리 GALAHAD AIO 240 UNI FAN SL Edition (BLACK),2022년 01월,https://img.danawa.com/prod_img/500000/959/194/img/16194959_1.jpg?shrink=330:330&_v=20220629171448,213000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=16194959&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C508091573&package=0&setpc=0&r=16678835843276,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,5.0,(1),리안리 ( 제조사 웹사이트 바로가기),수랭,,,120mm x2,○,○,○,○,○,○,○,○,○,,,,,,5,-0.2,6,14.278977531344198,0.09516431924882629,740
740,4954066,쿨러마스터 HYPER 212 LED Turbo (BLACK),2017년 03월,https://img.danawa.com/prod_img/500000/066/954/img/4954066_1.jpg?shrink=330:330&_v=20220929095133,43000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=4954066&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=983390661&package=0&setpc=0&r=16678819459257,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,(113),쿨러마스터 ( 제조사 웹사이트 바로가기),공랭,163mm,,120mm x2,○,○,○,,○,○,○,○,○,○,○,,,,1,0.0,114,13.639143675477484,0.09451162790697674,741
741,4402076,CORSAIR ML140 PRO (White),2016년 08월,https://img.danawa.com/prod_img/500000/076/402/img/4402076_1.jpg?shrink=330:330&_v=20190513102418,45000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=4402076&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P5342288256&package=0&setpc=0&r=16678864167447,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.6,(16),CORSAIR,,,,,,,,,,,,,,,,,,,1,-1.0,17,13.83109896559727,0.09137777777777778,742
742,10103901,CORSAIR iCUE QL140 RGB BLACK (2PACK),2019년 12월,https://img.danawa.com/prod_img/500000/901/103/img/10103901_1.jpg?shrink=330:330&_v=20210506124013,137870.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=10103901&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565668393&package=0&setpc=0&r=16678863937176,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.5,(2),CORSAIR ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,3,0.0,5,15.635422533651887,0.0904765358671212,743
743,5606437,CORSAIR LL140 RGB (2PACK/Controller),2017년 11월,https://img.danawa.com/prod_img/500000/437/606/img/5606437_1.jpg?shrink=330:330&_v=20190318100948,46000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=5606437&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2937003784&package=0&setpc=0&r=16678846207652,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(11),CORSAIR,,,,,,,,,,,,,,,,,,,1,0.0,12,14.983528909677691,0.09008695652173913,744
744,10790898,써멀테이크 Riing Trio 20 RGB 라디에이터 팬 TT 프리미엄 에디션 (1PACK/Controller),2020년 03월,https://img.danawa.com/prod_img/500000/898/790/img/10790898_1.jpg?shrink=330:330&_v=20200316110203,90520.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=10790898&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565671259&package=0&setpc=0&r=16678907259010,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,5.0,(2),써멀테이크 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,2,0.0,4,14.353691203927506,0.08992487847989394,745
745,14588288,be quiet DARK ROCK SLIM 서린,2021년 06월,https://img.danawa.com/prod_img/500000/288/588/img/14588288_1.jpg?shrink=330:330&_v=20220929143605,93470.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=14588288&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2327377042&package=0&setpc=0&r=16678841239451,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.5,(2),be quiet ( 제조사 웹사이트 바로가기),공랭,159.4mm,TDP 180W,120mm,○,○,○,○,○,,,○,○,○,,,,,2,0.0,4,12.712725029192654,0.08777147747940515,746
746,7321264,Antec C400 Glacial,2019년 02월,https://img.danawa.com/prod_img/500000/264/321/img/7321264_1.jpg?shrink=330:330&_v=20200807125941,47000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=7321264&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=7321264&package=0&setpc=0&r=16678883265626,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.8,(6),Antec,공랭,높이 155mm,,120mm,,○,○,○,○,○,○,○,○,,○,,,,1,0.0,7,21.11413581573985,0.0863404255319149,747
747,8378979,에너맥스 AQUAFUSION 240 ARGB (블랙),2019년 06월,https://img.danawa.com/prod_img/500000/979/378/img/8378979_1.jpg?shrink=330:330&_v=20220930123112,143000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=8378979&cmpnyc=TU12E0&safe_trade=4&fee_type=N&link_pcode=6079224491&package=0&setpc=0&r=16678820643066,피씨베이스,,4.8,(7),에너맥스 ( 제조사 웹사이트 바로가기),수랭,,350W,120mm x2,,○,○,○,○,,○,○,○,,○,,,,3,-0.67,10,16.796317221615382,0.08597202797202798,748
748,14981444,DEEPCOOL CASTLE 360EX ARGB (BLACK),2021년 08월,https://img.danawa.com/prod_img/500000/444/981/img/14981444_1.jpg?shrink=330:330&_v=20220928163511,97130.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=14981444&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=14981444&package=0&setpc=0&r=16678830161345,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,5.0,(5),DEEPCOOL ( 제조사 웹사이트 바로가기),수랭,,,120mm x3,○,○,○,○,○,,○,○,○,○,,,,,2,0.0,7,11.167511304492692,0.08487593946257593,749
749,6911620,CORSAIR VENGEANCE RGB PRO Light Enhancement Kit (Black),2018년 12월,https://img.danawa.com/prod_img/500000/620/911/img/6911620_1.jpg?shrink=330:330&_v=20220914160604,99220.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=6911620&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1082034129&package=0&setpc=0&r=16678874595558,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,5.0,(3),CORSAIR ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,2,0.0,5,10.158565377220814,0.08377343277565007,750
750,6955138,NZXT HUE 2 RGB Underglow Accessory,2019년 01월,https://img.danawa.com/prod_img/500000/138/955/img/6955138_1.jpg?shrink=330:330&_v=20190422153944,96830.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=6955138&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P322558482&package=0&setpc=0&r=16678881973797,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.0,(1),NZXT ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,2,0.5,3,8.867451701729955,0.0836104513064133,751
751,13279283,LEADCOOL RH-1 EVO ARGB 메모리 방열판 블랙 (4PACK),2021년 02월,https://img.danawa.com/prod_img/500000/283/279/img/13279283_1.jpg?shrink=330:330&_v=20220614123901,48590.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13667&cate4=0&pcode=13279283&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6046053073&package=0&setpc=0&r=16678836925935,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,5.0,(5),LEADCOOL ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,1,0.0,6,17.165215526304213,0.08359744803457501,752
752,17740010,리안리 UNI FAN SL-INF 120 RGB BLACK (3PACK/Controller),2022년 08월,https://img.danawa.com/prod_img/500000/010/740/img/17740010_1.jpg?shrink=330:330&_v=20220829140509,148210.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=17740010&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1995908026&package=0&setpc=0&r=16678821143004,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.6,(3),리안리 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,3,-0.67,6,16.496511197401627,0.08347614870791445,753
753,8094307,CORSAIR ML140 (2PACK),2019년 06월,https://img.danawa.com/prod_img/500000/307/094/img/8094307_1.jpg?shrink=330:330&_v=20190605120116,49230.0,http://shop.danawa.com/virtualestimate/?controller=estimate&methods=moveEstimateMiniShop&memberId=PS81A&productSeq=8094307&serviceId=blog&marketPlaceSeq=33,요피씨,https://img.danawa.com/cmpny_info/images/PS81A_logo.gif,5.0,(5),CORSAIR ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,1,0.0,6,17.86880308568824,0.08324192565508837,754
754,15675611,Thermalright Frost Commander 140 WHITE 서린,2021년 09월,https://img.danawa.com/prod_img/500000/611/675/img/15675611_1.jpg?shrink=330:330&_v=20220701141441,99780.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=15675611&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565695483&package=0&setpc=0&r=16678832292768,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,5.0,(3),Thermalright ( 제조사 웹사이트 바로가기),공랭,158mm,275W,"120mm x1, 140mm x1",○,○,○,○,○,,○,,○,,,,,,2,0.0,5,9.486027573710915,0.08282220885949088,755
755,14777057,be quiet SILENT LOOP 2 120mm,2021년 07월,https://img.danawa.com/prod_img/500000/057/777/img/14777057_1.jpg?shrink=330:330&_v=20220929142613,148990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=14777057&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3683500694&package=0&setpc=0&r=16678839331092,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(1),be quiet ( 제조사 웹사이트 바로가기),수랭,,,120mm x1,○,○,○,○,○,,○,,○,○,,○,,,3,0.0,4,8.320219710116355,0.08279750318813343,756
756,6454339,쿨러마스터 Standard i71C RGB,2018년 09월,https://img.danawa.com/prod_img/500000/339/454/img/6454339_1.jpg?shrink=330:330&_v=20181203170125,50050.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=6454339&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P324858450&package=0&setpc=0&r=16678883465565,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.3,(10),쿨러마스터,공랭,높이 60mm,TDP 95W,120mm,,○,○,,,,,,,,,,,,1,1.0,11,15.86748239690848,0.08243756243756244,757
757,15455075,이엠텍 레드빗 240 RGB (블랙),2021년 10월,https://img.danawa.com/prod_img/500000/075/455/img/15455075_1.jpg?shrink=330:330&_v=20220905130705,50370.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=15455075&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=15455075&package=0&setpc=0&r=16678829167850,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.5,(6),이엠텍 ( 제조사 웹사이트 바로가기),수랭,,,120mm x2,,○,○,○,,○,○,○,○,,○,,,,1,0.0,7,18.069281136509726,0.08223148699622791,758
758,6911740,CORSAIR VENGEANCE RGB PRO Light Enhancement Kit (White),2018년 12월,https://img.danawa.com/prod_img/500000/740/911/img/6911740_1.jpg?shrink=330:330&_v=20220914160613,101450.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=6911740&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1082036375&package=0&setpc=0&r=16678874643058,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,5.0,(1),CORSAIR ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,2,1.0,3,7.648326700328146,0.08193198620009857,759
759,9862893,CORSAIR iCUE SP120 RGB PRO (3PACK/Controller),2020년 01월,https://img.danawa.com/prod_img/500000/893/862/img/9862893_1.jpg?shrink=330:330&_v=20200109091153,100000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=9862893&cmpnyc=TSC132&safe_trade=4&fee_type=N&link_pcode=4814129620&package=0&setpc=0&r=16678880363281,SYSGEAR,,5.0,(1),CORSAIR ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,2,0.0,3,10.393309472044328,0.081,760
760,16841198,3RSYS Socoool GT 240 RGB (WHITE),2022년 04월,https://img.danawa.com/prod_img/500000/198/841/img/16841198_1.jpg?shrink=330:330&_v=20220628140826,50600.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=16841198&cmpnyc=PU502&safe_trade=4&fee_type=A&link_pcode=5565701468&package=0&setpc=0&r=16678818867139,요피씨,https://img.danawa.com/cmpny_info/images/PU502_logo.gif,4.5,(2),3RSYS ( 제조사 웹사이트 바로가기),수랭,,280W,120mm,○,○,○,○,○,,○,○,○,,,,,,1,0.0,3,13.326781934025284,0.08071146245059288,761
761,10386900,에너맥스 AQUAFUSION 360 ARGB,2020년 01월,https://img.danawa.com/prod_img/500000/900/386/img/10386900_1.jpg?shrink=330:330&_v=20220913175349,155000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=10386900&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P2114880780&package=0&setpc=0&r=16678878902249,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.3,(8),에너맥스 ( 제조사 웹사이트 바로가기),수랭,,350W,120mm x3,,○,○,○,○,,○,○,○,,○,,,,3,0.33,11,14.50186307599376,0.07838709677419355,762
762,7366861,CORSAIR LL120 RGB WHITE (3PACK/Controller),2019년 03월,https://img.danawa.com/prod_img/500000/861/366/img/7366861_1.jpg?shrink=330:330&_v=20220816164727,155990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=7366861&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B696213962&package=0&setpc=0&r=16678849164444,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,(22),CORSAIR,,,,,,,,,,,,,,,,,,,3,0.0,25,22.29272700227832,0.07823578434515033,763
763,5523689,쿨러마스터 MasterLiquid ML120L RGB,2017년 09월,https://img.danawa.com/prod_img/500000/689/523/img/5523689_1.jpg?shrink=330:330&_v=20191122100312,105460.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=5523689&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C266866622&package=0&setpc=0&r=16678873853344,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.3,(9),쿨러마스터,수랭,,,120mm,,○,○,○,○,○,○,○,○,,○,,,,2,0.0,11,12.446244749656124,0.07820974777166698,764
764,5400796,CORSAIR RGB LED PRO 확장 키트,2017년 08월,https://img.danawa.com/prod_img/500000/796/400/img/5400796_1.jpg?shrink=330:330&_v=20190605092706,106850.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=5400796&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1082034155&package=0&setpc=0&r=16678883123383,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,5.0,(2),CORSAIR,,,,,,,,,,,,,,,,,,,2,0.0,4,9.121052847186148,0.07700514740290126,765
765,5606431,CORSAIR LL140 RGB (1PACK),2017년 11월,https://img.danawa.com/prod_img/500000/431/606/img/5606431_1.jpg?shrink=330:330&_v=20190318100948,54990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=5606431&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B634009925&package=0&setpc=0&r=16678846159299,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,(9),CORSAIR,,,,,,,,,,,,,,,,,,,1,0.0,10,15.211833134088227,0.07535915621022005,766
766,15334091,NZXT KRAKEN Z73 RGB (Matte Black),2021년 09월,https://img.danawa.com/prod_img/500000/091/334/img/15334091_1.jpg?shrink=330:330&_v=20220930144754,557290.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=15334091&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4395862874&package=0&setpc=0&r=16678817881044,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(7),NZXT ( 제조사 웹사이트 바로가기),수랭,,,120mm x3,○,○,○,○,○,,,,○,○,,,○,,10,0.1,17,13.631868647664108,0.07414452080604353,767
767,15785705,CORSAIR iCUE H170i ELITE LCD,2021년 11월,https://img.danawa.com/prod_img/500000/705/785/img/15785705_1.jpg?shrink=330:330&_v=20220926155115,451000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=15785705&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2345007316&package=0&setpc=0&r=16678889486922,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.5,(2),CORSAIR ( 제조사 웹사이트 바로가기),수랭,,,140mm x3,○,○,○,○,○,,○,,○,○,,○,,,8,0.25,10,16.12643548400638,0.07364966740576497,768
768,7184014,Fractal Design Venturi HF-14B,2019년 02월,https://img.danawa.com/prod_img/500000/014/184/img/7184014_1.jpg?shrink=330:330&_v=20190207103758,55150.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=7184014&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P330927762&package=0&setpc=0&r=16678885782367,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,5.0,(2),Fractal Design ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,1,0.0,3,15.80417073471538,0.07358114233907526,769
769,7946788,ASUS ROG STRIX LC 240,2019년 05월,https://img.danawa.com/prod_img/500000/788/946/img/7946788_1.jpg?shrink=330:330&_v=20210902143023,223000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=7946788&cmpnyc=TSC132&safe_trade=4&fee_type=N&link_pcode=4521432174&package=0&setpc=0&r=16678883021471,SYSGEAR,,5.0,(5),ASUS ( 제조사 웹사이트 바로가기),수랭,,,120mm,,○,○,○,○,,○,○,○,,,,○,,4,-0.75,9,18.654525801098817,0.07332735426008968,770
770,15298601,NZXT KRAKEN X63 RGB (Matte White),2021년 09월,https://img.danawa.com/prod_img/500000/601/298/img/15298601_1.jpg?shrink=330:330&_v=20221004092510,284720.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=15298601&cmpnyc=PU502&safe_trade=4&fee_type=A&link_pcode=5565693527&package=0&setpc=0&r=16678835388643,요피씨,https://img.danawa.com/cmpny_info/images/PU502_logo.gif,5.0,(3),NZXT ( 제조사 웹사이트 바로가기),수랭,,,140mm x2,○,○,○,○,○,,○,○,○,○,,,○,,5,-0.4,8,19.80846905526346,0.07256251756111268,771
771,14400503,JONSBO TW4-240 COLOR (WHITE),2021년 06월,https://img.danawa.com/prod_img/500000/503/400/img/14400503_1.jpg?shrink=330:330&_v=20220706145734,57000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=14400503&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6005816522&package=0&setpc=0&r=16678844469057,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.6,(3),JONSBO ( 제조사 웹사이트 바로가기),수랭,,,120mm x2,○,○,○,○,,,○,○,○,,○,,,,1,-1.0,4,15.133146318331756,0.07196491228070176,772
