,id,name,등록년월,image,price,shop_link,shop_name,shop_logo,score,mall_review,제조회사,기본 사양CPU 소켓,메모리메모리 종류,review_size,review_mean,review_count,final_score,Test,Rank
350,6544861,GIGABYTE B450M GAMING 게이밍에디션 제이씨현,2018년 10월,https://img.danawa.com/prod_img/500000/861/544/img/6544861_1.jpg?shrink=330:330&_v=20190917135526,185900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=6544861&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6697355480&package=0&setpc=0&r=16678663995249,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.4,(31),GIGABYTE,AMD(소켓AM4),DDR4,2,-0.5,33,15.770690438019097,0.044497041420118344,351
351,15467126,ASUS ROG STRIX B550-F GAMING WIFI II 대원씨티에스,2021년 10월,https://img.danawa.com/prod_img/500000/126/467/img/15467126_1.jpg?shrink=330:330&_v=20220712091916,372400.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=15467126&cmpnyc=ED901&safe_trade=4&fee_type=T&link_pcode=1000268692060&package=0&setpc=0&r=16678657795871,신세계몰,https://img.danawa.com/cmpny_info/images/ED901_logo.gif,4.4,(13),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,4,-0.25,17,13.311954834858982,0.044489795918367346,352
352,6639577,GIGABYTE B450 AORUS PRO 피씨디렉트,2018년 07월,https://img.danawa.com/prod_img/500000/577/639/img/6639577_1.jpg?shrink=330:330&_v=20191120135820,186300.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=6639577&cmpnyc=TT215E&safe_trade=4&fee_type=N&link_pcode=4484590521&package=0&setpc=0&r=16678655579713,삼성공식파트너 클릭나라,,4.3,(9),GIGABYTE ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,2,0.0,11,15.651152341687736,0.04407944176060118,353
353,16329473,MSI MAG B660 토마호크 WIFI,2022년 02월,https://img.danawa.com/prod_img/500000/473/329/img/16329473_1.jpg?shrink=330:330&_v=20220428140537,279000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16329473&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6344585224&package=0&setpc=0&r=16678633913527,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,3.2,(4),MSI ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR5,3,0.0,7,17.994952587816773,0.043698924731182795,354
354,8515179,ASUS ROG CROSSHAIR VIII HERO (Wi-Fi) 아이보라,2019년 07월,https://img.danawa.com/prod_img/500000/179/515/img/8515179_1.jpg?shrink=330:330&_v=20220517175036,570100.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=8515179&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C604500789&package=0&setpc=0&r=16678652301924,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.0,(6),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,6,0.17,12,15.03016686728276,0.04323452025960358,355
355,16002800,ASUS ProArt Z690-CREATOR WIFI 인텍앤컴퍼니,2021년 12월,https://img.danawa.com/prod_img/500000/800/002/img/16002800_1.jpg?shrink=330:330&_v=20220223131547,682500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16002800&cmpnyc=PR805&safe_trade=4&fee_type=A&link_pcode=5565697309&package=0&setpc=0&r=16678649262442,아이스타피씨,https://img.danawa.com/cmpny_info/images/PR805_logo.gif,5.0,(1),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR5,7,-0.29,8,13.194227326003004,0.04268717948717949,356
356,11232495,ASUS ProArt Z490-CREATOR 10G 인텍앤컴퍼니,2020년 05월,https://img.danawa.com/prod_img/500000/495/232/img/11232495_1.jpg?shrink=330:330&_v=20200730170418,288620.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=11232495&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4703582466&package=0&setpc=0&r=16678672768631,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(1),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,3,0.33,4,20.098430809222656,0.042512646386251816,357
357,13681838,GIGABYTE B560M D2V 듀러블에디션 피씨디렉트,2021년 03월,https://img.danawa.com/prod_img/500000/838/681/img/13681838_1.jpg?shrink=330:330&_v=20210902162906,96850.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=13681838&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2431251624&package=0&setpc=0&r=16678648279438,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,3.9,(10),GIGABYTE ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,1,0.0,11,12.730464314616976,0.04204439855446567,358
358,15610604,ASUS PRIME Z690-P D4 아이보라,2021년 11월,https://img.danawa.com/prod_img/500000/604/610/img/15610604_1.jpg?shrink=330:330&_v=20220530164839,298590.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=15610604&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4400278206&package=0&setpc=0&r=16678652612205,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.9,(11),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,3,0.0,14,16.809477735657634,0.04171606550788707,359
359,15466997,GIGABYTE X570S AORUS PRO AX 피씨디렉트,2021년 10월,https://img.danawa.com/prod_img/500000/997/466/img/15466997_1.jpg?shrink=330:330&_v=20211020111929,299000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=15466997&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=15466997&package=0&setpc=0&r=16678655389419,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.7,(9),GIGABYTE ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,3,0.0,12,14.727085813229838,0.04155852842809365,360
360,6484004,GIGABYTE X470 AORUS Ultra Gaming 피씨디렉트,2018년 04월,https://img.danawa.com/prod_img/500000/004/484/img/6484004_1.jpg?shrink=330:330&_v=20191120140038,394500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=6484004&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1076932501&package=0&setpc=0&r=16678680979542,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.9,(10),GIGABYTE,AMD(소켓AM4),DDR4,4,-0.25,14,15.527636369620538,0.04132826362484157,361
361,12130319,ASRock A520M-HVS 에즈윈,2020년 08월,https://img.danawa.com/prod_img/500000/319/130/img/12130319_1.jpg?shrink=330:330&_v=20220429172253,200000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=12130319&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1508476244&package=0&setpc=0&r=16678683202572,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,5.0,(2),ASRock ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,2,0.0,4,14.214089643379346,0.0412,362
362,16571699,MSI PRO B660M-A WIFI,2022년 03월,https://img.danawa.com/prod_img/500000/699/571/img/16571699_1.jpg?shrink=330:330&_v=20220311140905,199000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16571699&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2428891199&package=0&setpc=0&r=16678634152490,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,(9),MSI ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR5,2,0.0,11,17.71314507016413,0.04094472361809045,363
363,12236990,ASRock A520M-HDVP 에즈윈,2020년 09월,https://img.danawa.com/prod_img/500000/990/236/img/12236990_1.jpg?shrink=330:330&_v=20210804171008,103480.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=12236990&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1544944461&package=0&setpc=0&r=16678640653421,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,5.0,(1),ASRock ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,1,0.0,2,13.4763933792506,0.039911093931194436,364
364,13822412,BIOSTAR H510MX/E 2.0 이엠텍,2021년 04월,https://img.danawa.com/prod_img/500000/412/822/img/13822412_1.jpg?shrink=330:330&_v=20210903133653,105090.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=13822412&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1490342291&package=0&setpc=0&r=16678682448181,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,5.0,(3),BIOSTAR ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,1,0.0,4,9.33969572641455,0.038842896564849176,365
365,11231919,GIGABYTE Z490 UD 듀러블에디션 피씨디렉트,2020년 05월,https://img.danawa.com/prod_img/500000/919/231/img/11231919_1.jpg?shrink=330:330&_v=20200522092633,212220.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=11231919&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5081436441&package=0&setpc=0&r=16678670206530,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(1),GIGABYTE ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,2,0.0,3,15.440767989681229,0.0385449062293846,366
366,8514591,ASUS ROG CROSSHAIR VIII HERO (Wi-Fi) STCOM,2019년 07월,https://img.danawa.com/prod_img/500000/591/514/img/8514591_1.jpg?shrink=330:330&_v=20220517175105,1177850.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=8514591&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P2155991412&package=0&setpc=0&r=16678669672590,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,5.0,(7),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,11,-0.36,18,15.179601478215096,0.0383648172517723,367
367,9216033,GIGABYTE X570 UD 듀러블에디션 제이씨현,2019년 08월,https://img.danawa.com/prod_img/500000/033/216/img/9216033_1.jpg?shrink=330:330&_v=20210716173356,219710.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=9216033&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P331244435&package=0&setpc=0&r=16678665369117,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,(4),GIGABYTE ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,2,0.0,6,17.02083408633365,0.037485776705657455,368
368,16099889,ASUS ROG STRIX B660-I GAMING WIFI 코잇,2022년 01월,https://img.danawa.com/prod_img/500000/889/099/img/16099889_1.jpg?shrink=330:330&_v=20220215141315,327990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16099889&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4066884057&package=0&setpc=0&r=16678641558038,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(5),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR5,3,-0.33,8,18.306227060083177,0.037080398792646116,369
369,13867739,MSI MEG Z590 갓라이크,2021년 04월,https://img.danawa.com/prod_img/500000/739/867/img/13867739_1.jpg?shrink=330:330&_v=20210812175934,801700.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=13867739&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=I8555502694&package=0&setpc=0&r=16678675864257,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,5.0,(1),MSI ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,7,-0.86,8,19.580277182666013,0.03564176125732818,370
370,9473076,GIGABYTE X570 AORUS ELITE WiFi 피씨디렉트,2019년 09월,https://img.danawa.com/prod_img/500000/076/473/img/9473076_1.jpg?shrink=330:330&_v=20210721111015,597170.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=9473076&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P2156012521&package=0&setpc=0&r=16678677925161,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,(26),GIGABYTE ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,5,0.0,31,13.483450651411978,0.034563022254969274,371
371,16102667,GIGABYTE H610M S2H D4 듀러블에디션 제이씨현,2022년 01월,https://img.danawa.com/prod_img/500000/667/102/img/16102667_1.jpg?shrink=330:330&_v=20220105153000,123510.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16102667&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4066397958&package=0&setpc=0&r=16678638804775,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(5),GIGABYTE ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,1,1.0,6,9.144851064036924,0.03282325317788033,372
372,13803641,MSI MAG B560M 바주카,2021년 04월,https://img.danawa.com/prod_img/500000/641/803/img/13803641_1.jpg?shrink=330:330&_v=20210902151201,125410.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=13803641&cmpnyc=PV606&safe_trade=4&fee_type=A&link_pcode=133675&package=0&setpc=0&r=16678660376608,초이스컴,https://img.danawa.com/cmpny_info/images/PV606_logo.gif,5.0,(1),MSI ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,1,0.0,2,19.129873491164805,0.03254923849772745,373
373,6736567,ASUS PRIME X299-DELUXE II STCOM,2018년 11월,https://img.danawa.com/prod_img/500000/567/736/img/6736567_1.jpg?shrink=330:330&_v=20181218090114,769500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=6736567&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1694241958&package=0&setpc=0&r=16678674055835,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,5.0,(1),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓2066),DDR4,6,-0.33,7,15.798309020461431,0.03232748538011696,374
374,15200798,MSI MAG X570S 토피도 맥스,2021년 09월,https://img.danawa.com/prod_img/500000/798/200/img/15200798_1.jpg?shrink=330:330&_v=20210913091613,259000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=15200798&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2413310653&package=0&setpc=0&r=16678649849467,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.1,(8),MSI ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,2,0.5,10,13.34524047329954,0.03190733590733591,375
375,8508585,ASRock X570 Taichi 디앤디컴,2019년 07월,https://img.danawa.com/prod_img/500000/585/508/img/8508585_1.jpg?shrink=330:330&_v=20220518132050,515500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=8508585&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=9474304866&package=0&setpc=0&r=16678672171177,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.6,(3),ASRock ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,4,-0.25,7,15.940912327954283,0.03187584869059166,376
376,8654246,ASUS WS C621E SAGE STCOM,2018년 03월,https://img.danawa.com/prod_img/500000/246/654/img/8654246_1.jpg?shrink=330:330&_v=20210914172852,1022230.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=8654246&cmpnyc=PS114&safe_trade=4&fee_type=A&link_pcode=116713&package=0&setpc=0&r=16678685208881,플레이몰,https://img.danawa.com/cmpny_info/images/PS114_logo.gif,5.0,(1),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓3647),DDR4,8,-0.38,9,18.219956900296097,0.03182062745174765,377
377,13562387,ASUS PRO WS WRX80E-SAGE SE WIFI 대원씨티에스,2021년 03월,https://img.danawa.com/prod_img/500000/387/562/img/13562387_1.jpg?shrink=330:330&_v=20220712091916,1418990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=13562387&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3868524140&package=0&setpc=0&r=16678647324449,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(1),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓sWRX8),DDR4,11,-0.18,12,18.379979719101232,0.03156611392610237,378
378,8542328,ASUS ROG CROSSHAIR VIII FORMULA 대원씨티에스,2019년 07월,https://img.danawa.com/prod_img/500000/328/542/img/8542328_1.jpg?shrink=330:330&_v=20220712091917,662870.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=8542328&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4049739699&package=0&setpc=0&r=16678649199677,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.0,(13),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,5,0.6,18,16.051181981074798,0.030986467934889194,379
379,11223567,MSI MEG Z490 에이스,2020년 05월,https://img.danawa.com/prod_img/500000/567/223/img/11223567_1.jpg?shrink=330:330&_v=20200729084602,399000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=11223567&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=11223567&package=0&setpc=0&r=16678667216708,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,5.0,(3),MSI ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,3,0.0,6,9.044622311053493,0.03075187969924812,380
380,15599711,ASUS PRIME Z690-P WIFI STCOM,2021년 11월,https://img.danawa.com/prod_img/500000/711/599/img/15599711_1.jpg?shrink=330:330&_v=20211105153024,417600.0,http://shop.danawa.com/virtualestimate/?controller=estimate&methods=moveEstimateMiniShop&memberId=PIC34&productSeq=15599711&serviceId=blog&marketPlaceSeq=33,(주)시스텍,https://img.danawa.com/cmpny_info/images/PIC34_logo.gif,5.0,(1),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR5,3,-0.67,4,17.043182430788633,0.02982758620689655,381
381,8556440,ASUS ROG STRIX X570-E GAMING 대원씨티에스,2019년 07월,https://img.danawa.com/prod_img/500000/440/556/img/8556440_1.jpg?shrink=330:330&_v=20220712091917,414070.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=8556440&cmpnyc=PO30C&safe_trade=4&fee_type=A&link_pcode=106473&package=0&setpc=0&r=16678652976742,피시포올,https://img.danawa.com/cmpny_info/images/PO30C_logo.gif,5.0,(3),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,3,-0.33,6,14.561888446798877,0.029763083536600093,382
382,11232516,ASUS ROG MAXIMUS XII FORMULA 인텍앤컴퍼니,2020년 05월,https://img.danawa.com/prod_img/500000/516/232/img/11232516_1.jpg?shrink=330:330&_v=20200730170458,415270.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=11232516&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=11232516&package=0&setpc=0&r=16678662557995,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,5.0,(2),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,3,0.0,5,10.213067740477925,0.02954704168372384,383
383,16332248,MSI PRO B660M-G DDR4,2022년 02월,https://img.danawa.com/prod_img/500000/248/332/img/16332248_1.jpg?shrink=330:330&_v=20221104123118,138990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16332248&cmpnyc=PV606&safe_trade=4&fee_type=A&link_pcode=147033&package=0&setpc=0&r=16678641298036,초이스컴,https://img.danawa.com/cmpny_info/images/PV606_logo.gif,5.0,(3),MSI ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,1,0.0,4,10.193823329116512,0.029239513634074395,384
384,16425494,ASUS TUF Gaming Z690-PLUS WIFI 인텍앤컴퍼니,2022년 02월,https://img.danawa.com/prod_img/500000/494/425/img/16425494_1.jpg?shrink=330:330&_v=20220217153027,440400.0,http://shop.danawa.com/virtualestimate/?controller=estimate&methods=moveEstimateMiniShop&memberId=PH908&productSeq=16425494&serviceId=blog&marketPlaceSeq=33,㈜디씨나라,https://img.danawa.com/cmpny_info/images/PH908_logo.gif,5.0,(2),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR5,3,0.67,5,14.025191261997572,0.02768392370572207,385
385,9591549,ASUS ROG STRIX X570-I GAMING 아이보라,2019년 10월,https://img.danawa.com/prod_img/500000/549/591/img/9591549_1.jpg?shrink=330:330&_v=20220517172622,459990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=9591549&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2413440600&package=0&setpc=0&r=16678657652240,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,(5),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,3,0.33,8,15.51999408699988,0.02698754320746103,386
386,15628265,GIGABYTE Z690 AORUS XTREME 피씨디렉트,2021년 11월,https://img.danawa.com/prod_img/500000/265/628/img/15628265_1.jpg?shrink=330:330&_v=20220428171408,1107000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=15628265&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2413314452&package=0&setpc=0&r=16678665221339,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.3,(3),GIGABYTE ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR5,7,0.14,10,17.549916431472113,0.026254742547425474,387
387,14076707,ASUS ProArt B550-CREATOR 아이보라,2021년 05월,https://img.danawa.com/prod_img/500000/707/076/img/14076707_1.jpg?shrink=330:330&_v=20210729150150,312550.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=14076707&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4485038823&package=0&setpc=0&r=16678651968052,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,(3),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,2,0.0,5,13.690680454074531,0.02618461046232603,388
388,15215861,ASUS ROG CROSSHAIR VIII EXTREME 대원씨티에스,2021년 09월,https://img.danawa.com/prod_img/500000/861/215/img/15215861_1.jpg?shrink=330:330&_v=20220712091916,952730.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=15215861&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C492223310&package=0&setpc=0&r=16678648554544,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.0,(1),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,6,-0.33,7,17.486625807156077,0.02602206291394204,389
389,15746444,ASUS ProArt X570-CREATOR WIFI 대원씨티에스,2021년 11월,https://img.danawa.com/prod_img/500000/444/746/img/15746444_1.jpg?shrink=330:330&_v=20220712091916,481400.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=15746444&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2413311310&package=0&setpc=0&r=16678658307468,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,5.0,(6),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,3,0.0,9,15.168640187412796,0.025874532613211466,390
390,6349562,GIGABYTE B450 AORUS PRO 제이씨현,2018년 07월,https://img.danawa.com/prod_img/500000/562/349/img/6349562_1.jpg?shrink=330:330&_v=20191120165451,318760.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=6349562&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1076929662&package=0&setpc=0&r=16678679515146,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,5.0,(10),GIGABYTE,AMD(소켓AM4),DDR4,2,0.0,12,18.654835563603587,0.025762329024971765,391
391,8542250,ASUS ROG STRIX X570-F GAMING 대원씨티에스,2019년 07월,https://img.danawa.com/prod_img/500000/250/542/img/8542250_1.jpg?shrink=330:330&_v=20220712091917,324930.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=8542250&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C763982840&package=0&setpc=0&r=16678638505979,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.5,(14),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,2,0.0,16,14.9918092691611,0.025285446096082232,392
392,16401470,ASUS TUF Gaming X570-PRO WiFi II 대원씨티에스,2022년 02월,https://img.danawa.com/prod_img/500000/470/401/img/16401470_1.jpg?shrink=330:330&_v=20220712091916,329000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=16401470&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2413315396&package=0&setpc=0&r=16678659547015,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,3.6,(3),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,2,0.0,5,12.76020958950668,0.02470516717325228,393
393,8507937,ASRock X570M PRO4 에즈윈,2019년 07월,https://img.danawa.com/prod_img/500000/937/507/img/8507937_1.jpg?shrink=330:330&_v=20210716162706,509670.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=8507937&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1076931436&package=0&setpc=0&r=16678673001813,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,(7),ASRock ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,3,0.0,10,14.830787863032226,0.024180351992465713,394
