,id,name,등록년월,image,price,shop_link,shop_name,shop_logo,score,mall_review,제조회사,정격출력,[커넥터]케이블연결,제품 분류,review_size,review_mean,review_count,final_score,Test,Rank
0,6216861,잘만 EcoMax 500W,2018년 06월,https://img.danawa.com/prod_img/500000/861/216/img/6216861_1.jpg?shrink=330:330&_v=20210107171401,36910.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=6216861&cmpnyc=PU502&safe_trade=4&fee_type=A&link_pcode=5525232872&package=0&setpc=0&r=16678768398899,요피씨,https://img.danawa.com/cmpny_info/images/PU502_logo.gif,4.7,"(2,003)",잘만,500W,케이블일체형,ATX 파워,77,-0.03,2080,47.95169010455304,8.544892982931454,1
1,1928750,마이크로닉스 Classic II 600W 80PLUS 230V EU,2013년 02월,https://img.danawa.com/prod_img/500000/750/928/img/1928750_1.jpg?shrink=330:330&_v=20220118170010,61990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=1928750&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B774711750&package=0&setpc=0&r=16678771743211,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,"(3,528)",마이크로닉스,600W,케이블일체형,ATX 파워,58,-0.1,3586,30.418013643672083,3.785578319083723,2
2,9326622,마이크로닉스 Classic II 750W 80PLUS Bronze 230V EU HDB,2019년 08월,https://img.danawa.com/prod_img/500000/622/326/img/9326622_1.jpg?shrink=330:330&_v=20220118170322,81000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9326622&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P5729751740&package=0&setpc=0&r=16678770811011,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,(122),마이크로닉스 ( 제조사 웹사이트 바로가기),750W,케이블일체형,ATX 파워,74,-0.05,196,12.345493341497624,3.7621234567901234,3
3,1928673,마이크로닉스 Classic II 500W 80PLUS 230V EU,2013년 02월,https://img.danawa.com/prod_img/500000/673/928/img/1928673_1.jpg?shrink=330:330&_v=20220118170146,52820.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=1928673&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=691075697&package=0&setpc=0&r=16678778171777,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,"(2,760)",마이크로닉스,500W,케이블일체형,ATX 파워,36,-0.08,2796,34.683211822036526,2.757591821279818,4
4,14677028,마이크로닉스 Classic II 풀체인지 600W 80PLUS BRONZE 230V EU,2021년 07월,https://img.danawa.com/prod_img/500000/028/677/img/14677028_1.jpg?shrink=330:330&_v=20220822172056,63000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=14677028&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C735321377&package=0&setpc=0&r=16678767951893,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(417),마이크로닉스 ( 제조사 웹사이트 바로가기),600W,케이블일체형,ATX 파워,40,-0.15,457,17.292223877196616,2.6107936507936507,5
5,12487214,마이크로닉스 Classic II 750W 80PLUS GOLD 230V EU 풀모듈러,2020년 10월,https://img.danawa.com/prod_img/500000/214/487/img/12487214_1.jpg?shrink=330:330&_v=20220406094928,142890.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12487214&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2540203614&package=0&setpc=0&r=16678768566013,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,(192),마이크로닉스 ( 제조사 웹사이트 바로가기),750W,풀모듈러,ATX 파워,85,0.12,277,18.02865118978078,2.462733571278606,6
6,12487337,마이크로닉스 Classic II 1050W 80PLUS GOLD 230V EU 풀모듈러,2020년 10월,https://img.danawa.com/prod_img/500000/337/487/img/12487337_1.jpg?shrink=330:330&_v=20220406095030,215000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12487337&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=I3973754745&package=0&setpc=0&r=16678768326173,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,(135),마이크로닉스 ( 제조사 웹사이트 바로가기),1050W,풀모듈러,ATX 파워,126,0.14,261,15.232044601165796,2.4262325581395348,7
7,11318289,COUGAR XTC600 80PLUS STANDARD 230V EU,2020년 05월,https://img.danawa.com/prod_img/500000/289/318/img/11318289_1.jpg?shrink=330:330&_v=20210129154433,57990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=11318289&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2408068908&package=0&setpc=0&r=16678805979950,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.6,(49),COUGAR ( 제조사 웹사이트 바로가기),600W,케이블일체형,ATX 파워,30,0.1,79,19.65761216231913,2.115882048629074,8
8,10174200,잘만 MegaMax 600W 80PLUS STANDARD,2019년 12월,https://img.danawa.com/prod_img/500000/200/174/img/10174200_1.jpg?shrink=330:330&_v=20220722162821,53530.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=10174200&cmpnyc=PU502&safe_trade=4&fee_type=A&link_pcode=5565668269&package=0&setpc=0&r=16678768017067,요피씨,https://img.danawa.com/cmpny_info/images/PU502_logo.gif,4.7,(448),잘만 ( 제조사 웹사이트 바로가기),600W,케이블일체형,ATX 파워,27,-0.04,475,20.00519575536028,2.0972538763310293,9
9,12364802,마이크로닉스 CASLON M 700W 80PLUS 230V EU,2020년 09월,https://img.danawa.com/prod_img/500000/802/364/img/12364802_1.jpg?shrink=330:330&_v=20220119132552,98990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12364802&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2408066470&package=0&setpc=0&r=16678792562288,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,(83),마이크로닉스 ( 제조사 웹사이트 바로가기),700W,케이블일체형,ATX 파워,50,-0.08,133,16.14272528320215,2.0860692999292856,10
10,1842030,+PLUS ATX GT-5000S 벌크,2012년 11월,https://img.danawa.com/prod_img/500000/030/842/img/1842030_1.jpg?shrink=330:330&_v=20210315090920,14990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=1842030&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=1409608933&package=0&setpc=0&r=16678805176615,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.5,(12),+PLUS,,케이블일체형,ATX 파워,7,-0.14,19,16.797283555824716,1.9304869913275517,11
11,12838997,3RSYS AK 800S 80PLUS STANDARD 230V EU,2020년 12월,https://img.danawa.com/prod_img/500000/997/838/img/12838997_1.jpg?shrink=330:330&_v=20210405103607,65000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12838997&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565682689&package=0&setpc=0&r=16678772182764,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.8,(29),3RSYS ( 제조사 웹사이트 바로가기),800W,케이블일체형,ATX 파워,30,0.0,59,21.97478977198416,1.92,12
12,11650160,맥스엘리트 MAXWELL GAMING PRO 700W 80PLUS STANDARD 플랫,2020년 06월,https://img.danawa.com/prod_img/500000/160/650/img/11650160_1.jpg?shrink=330:330&_v=20210113154533,62000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=11650160&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4949608562&package=0&setpc=0&r=16678769491742,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.9,(47),맥스엘리트 ( 제조사 웹사이트 바로가기),700W,케이블일체형,ATX 파워,28,-0.07,75,21.734995157890744,1.8516129032258064,13
13,12345542,스카이디지탈 파워스테이션5 PS5-500N,2020년 09월,https://img.danawa.com/prod_img/500000/542/345/img/12345542_1.jpg?shrink=330:330&_v=20210127175952,34000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12345542&cmpnyc=TNB0E&safe_trade=4&fee_type=T&link_pcode=23566837&package=0&setpc=0&r=16678784124066,샵다나와,https://img.danawa.com/cmpny_info/images/TNB0E_logo.gif,4.8,(93),스카이디지탈 ( 제조사 웹사이트 바로가기),500W,케이블일체형,ATX 파워,15,-0.47,108,20.12246910043417,1.8220588235294117,14
14,4712037,마이크로닉스 COOLMAX FOCUS 500W 80Plus 230V EU,2016년 11월,https://img.danawa.com/prod_img/500000/037/712/img/4712037_1.jpg?shrink=330:330&_v=20220119125545,39080.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=4712037&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1094743125&package=0&setpc=0&r=16678771871763,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.7,(164),마이크로닉스 ( 제조사 웹사이트 바로가기),500W,케이블일체형,ATX 파워,17,0.12,181,16.340183518093653,1.8017911975435006,15
15,13934357,마이크로닉스 Classic II 풀체인지 700W 80PLUS BRONZE 230V EU,2021년 04월,https://img.danawa.com/prod_img/500000/357/934/img/13934357_1.jpg?shrink=330:330&_v=20220822165016,79940.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=13934357&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C735325572&package=0&setpc=0&r=16678767892309,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(195),마이크로닉스 ( 제조사 웹사이트 바로가기),700W,케이블일체형,ATX 파워,34,-0.21,229,15.40250225600081,1.7361521140855642,16
16,12487301,마이크로닉스 Classic II 850W 80PLUS GOLD 230V EU 풀모듈러,2020년 10월,https://img.danawa.com/prod_img/500000/301/487/img/12487301_1.jpg?shrink=330:330&_v=20220630144812,162540.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12487301&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C721638659&package=0&setpc=0&r=16678768074839,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,(176),마이크로닉스 ( 제조사 웹사이트 바로가기),850W,풀모듈러,ATX 파워,68,0.22,244,20.1832548576179,1.7320044296788484,17
17,13150373,topower Guardian TOP-900DG 80PLUS STANDARD,2021년 01월,https://img.danawa.com/prod_img/500000/373/150/img/13150373_1.jpg?shrink=330:330&_v=20210827091210,89900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=13150373&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C647200805&package=0&setpc=0&r=16678800295524,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(71),topower ( 제조사 웹사이트 바로가기),900W,케이블일체형,ATX 파워,37,-0.03,108,16.381369131793043,1.6676751946607342,18
18,1966330,마이크로닉스 Classic II 700W 80PLUS 230V EU,2013년 02월,https://img.danawa.com/prod_img/500000/330/966/img/1966330_1.jpg?shrink=330:330&_v=20220118165916,78890.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=1966330&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B774718576&package=0&setpc=0&r=16678778379279,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,"(1,108)",마이크로닉스,700W,케이블일체형,ATX 파워,32,-0.12,1140,24.125200297059777,1.6411712511091394,19
19,15301127,Antec NeoECO 850W 80PLUS GOLD 풀모듈러,2021년 09월,https://img.danawa.com/prod_img/500000/127/301/img/15301127_1.jpg?shrink=330:330&_v=20211216125551,165000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=15301127&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1583613338&package=0&setpc=0&r=16678768886467,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.9,(37),Antec ( 제조사 웹사이트 바로가기),850W,풀모듈러,ATX 파워,63,-0.08,100,18.46234934321965,1.5776727272727273,20
20,14901677,Antec CSK 650W 80PLUS BRONZE,2021년 08월,https://img.danawa.com/prod_img/500000/677/901/img/14901677_1.jpg?shrink=330:330&_v=20211216124637,73000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=14901677&cmpnyc=PV606&safe_trade=4&fee_type=A&link_pcode=138619&package=0&setpc=0&r=16678776433327,초이스컴,https://img.danawa.com/cmpny_info/images/PV606_logo.gif,5.0,(8),Antec ( 제조사 웹사이트 바로가기),650W,케이블일체형,ATX 파워,27,-0.04,35,14.751510781427248,1.5245753424657533,21
21,9515844,시소닉 FOCUS GOLD GX-850 Full Modular,2019년 09월,https://img.danawa.com/prod_img/500000/844/515/img/9515844_1.jpg?shrink=330:330&_v=20210406172456,218000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9515844&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565665391&package=0&setpc=0&r=16678779565992,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.7,(196),시소닉 ( 제조사 웹사이트 바로가기),850W,풀모듈러,ATX 파워,78,0.05,274,16.235311302728586,1.4769908256880735,22
22,8802512,앱코 SUITMASTER SETTLER 600W 80PLUS Standard 230V EU,2019년 07월,https://img.danawa.com/prod_img/500000/512/802/img/8802512_1.jpg?shrink=330:330&_v=20210721164803,45000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=8802512&cmpnyc=TT347F&safe_trade=4&fee_type=N&link_pcode=4851187006&package=0&setpc=0&r=16678771513695,컴센터,,4.7,(190),앱코 ( 제조사 웹사이트 바로가기),600W,케이블일체형,ATX 파워,16,0.06,206,19.208880359764947,1.4606222222222223,23
23,12676532,GIGABYTE P750GM 80PLUS GOLD 풀모듈러,2020년 11월,https://img.danawa.com/prod_img/500000/532/676/img/12676532_1.jpg?shrink=330:330&_v=20210119124540,92360.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12676532&cmpnyc=PS114&safe_trade=4&fee_type=A&link_pcode=141240&package=0&setpc=0&r=16678787776203,플레이몰,https://img.danawa.com/cmpny_info/images/PS114_logo.gif,4.7,(18),GIGABYTE ( 제조사 웹사이트 바로가기),750W,풀모듈러,ATX 파워,31,-0.06,49,14.837055882199303,1.3929190125595496,24
24,12690251,3RSYS AK 700S 80PLUS STANDARD 230V EU,2020년 11월,https://img.danawa.com/prod_img/500000/251/690/img/12690251_1.jpg?shrink=330:330&_v=20210405103702,55000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12690251&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565681844&package=0&setpc=0&r=16678782357157,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,5.0,(4),3RSYS ( 제조사 웹사이트 바로가기),700W,케이블일체형,ATX 파워,18,-0.28,22,10.062408965352226,1.3581818181818182,25
25,5158596,FSP HYPER K 700W 80PLUS Standard 230V EU,2017년 05월,https://img.danawa.com/prod_img/500000/596/158/img/5158596_1.jpg?shrink=330:330&_v=20210107093641,81900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=5158596&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5489029856&package=0&setpc=0&r=16678770432353,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.8,(363),FSP ( 제조사 웹사이트 바로가기),700W,케이블일체형,ATX 파워,27,-0.04,390,16.658155169582304,1.3463736263736263,26
26,6100302,Antec EAG PRO 750W 80PLUS GOLD 모듈러,2018년 04월,https://img.danawa.com/prod_img/500000/302/100/img/6100302_1.jpg?shrink=330:330&_v=20211216125327,140380.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=6100302&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=1407105756&package=0&setpc=0&r=16678789873017,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,(205),Antec,750W,세미모듈러,ATX 파워,46,-0.11,251,16.13621284909009,1.335631856389799,27
27,9515841,시소닉 FOCUS GOLD GX-750 Full Modular,2019년 09월,https://img.danawa.com/prod_img/500000/841/515/img/9515841_1.jpg?shrink=330:330&_v=20210406133253,158000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9515841&cmpnyc=TT6461&safe_trade=4&fee_type=N&link_pcode=6453393351&package=0&setpc=0&r=16678769183327,SJSYSTEM,,4.8,(173),시소닉 ( 제조사 웹사이트 바로가기),750W,풀모듈러,ATX 파워,51,0.04,224,19.47247887982085,1.3324556962025316,28
28,8804612,맥스엘리트 MAXWELL GAMING PRO 600W 80PLUS STANDARD 플랫,2019년 07월,https://img.danawa.com/prod_img/500000/612/804/img/8804612_1.jpg?shrink=330:330&_v=20210113154129,52790.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=8804612&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2612084735&package=0&setpc=0&r=16678772059893,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,(105),맥스엘리트 ( 제조사 웹사이트 바로가기),600W,케이블일체형,ATX 파워,17,-0.24,122,21.067398363827063,1.3229020647849972,29
29,12690239,3RSYS AK 600S 80PLUS STANDARD 230V EU,2020년 11월,https://img.danawa.com/prod_img/500000/239/690/img/12690239_1.jpg?shrink=330:330&_v=20210405103725,44000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12690239&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565683415&package=0&setpc=0&r=16678785633252,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.5,(7),3RSYS ( 제조사 웹사이트 바로가기),600W,케이블일체형,ATX 파워,14,-0.21,21,14.696866319612871,1.3204545454545455,30
30,9498231,에너맥스 REVOLUTION D.F. ERF750EWT 80Plus Gold Full Modular,2019년 09월,https://img.danawa.com/prod_img/500000/231/498/img/9498231_1.jpg?shrink=330:330&_v=20220426092801,135000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9498231&cmpnyc=TS9A6&safe_trade=4&fee_type=N&link_pcode=5023371266&package=0&setpc=0&r=16678774859381,SCM스토어,,4.8,(142),에너맥스 ( 제조사 웹사이트 바로가기),750W,풀모듈러,ATX 파워,43,-0.02,185,15.69629916339034,1.3148444444444445,31
31,11227005,마이크로닉스 Classic II 700W 80PLUS 230V EU 화이트,2020년 05월,https://img.danawa.com/prod_img/500000/005/227/img/11227005_1.jpg?shrink=330:330&_v=20220118165636,82500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=11227005&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=1803874064&package=0&setpc=0&r=16678777929652,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,(33),마이크로닉스 ( 제조사 웹사이트 바로가기),700W,케이블일체형,ATX 파워,25,-0.16,58,14.67756673564048,1.2393939393939395,32
32,8804528,맥스엘리트 MAXWELL GAMING PRO 500W 80PLUS STANDARD 플랫,2019년 07월,https://img.danawa.com/prod_img/500000/528/804/img/8804528_1.jpg?shrink=330:330&_v=20210113153757,45450.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=8804528&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2612084974&package=0&setpc=0&r=16678771583734,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,(102),맥스엘리트 ( 제조사 웹사이트 바로가기),500W,케이블일체형,ATX 파워,13,-0.15,115,13.966509711171373,1.175005500550055,33
33,4897140,HOPELY 600A 벌크,2017년 02월,https://img.danawa.com/prod_img/500000/140/897/img/4897140_1.jpg?shrink=330:330&_v=20210202162101,17270.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=4897140&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5487295132&package=0&setpc=0&r=16678804799149,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.8,(22),HOPELY,200W,케이블일체형,ATX 파워,5,-0.6,27,16.770941057920723,1.1737116386797914,34
34,11242917,시소닉 A12 STANDARD 230V EU SSR-700RA LLC,2020년 05월,https://img.danawa.com/prod_img/500000/917/242/img/11242917_1.jpg?shrink=330:330&_v=20201224103903,82000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=11242917&cmpnyc=TU111&safe_trade=4&fee_type=N&link_pcode=4923108423&package=0&setpc=0&r=16678772888908,히트정보,,4.6,(89),시소닉 ( 제조사 웹사이트 바로가기),700W,케이블일체형,ATX 파워,23,-0.17,112,14.403987167240576,1.1471951219512195,35
35,3182134,에너지옵티머스 Mach III 500K v2.3,2015년 05월,https://img.danawa.com/prod_img/500000/134/182/img/3182134_1.jpg?shrink=330:330&_v=20210129172026,32900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=3182134&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=1987031523&package=0&setpc=0&r=16678799239033,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,(309),에너지옵티머스,500W,케이블일체형,ATX 파워,9,0.11,318,29.54599139855064,1.1161094224924013,36
36,12690218,3RSYS AK 500S 80PLUS STANDARD 230V EU,2020년 11월,https://img.danawa.com/prod_img/500000/218/690/img/12690218_1.jpg?shrink=330:330&_v=20210405103744,41000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12690218&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565681843&package=0&setpc=0&r=16678786495975,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.7,(10),3RSYS ( 제조사 웹사이트 바로가기),500W,케이블일체형,ATX 파워,11,0.18,21,13.044120281045496,1.1134146341463416,37
37,10448835,시소닉 FOCUS GOLD GM-850 Modular,2020년 01월,https://img.danawa.com/prod_img/500000/835/448/img/10448835_1.jpg?shrink=330:330&_v=20201224105733,175990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=10448835&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2562215631&package=0&setpc=0&r=16678768444619,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,(172),시소닉 ( 제조사 웹사이트 바로가기),850W,세미모듈러,ATX 파워,48,-0.02,220,22.375865842287435,1.1046082163759305,38
38,9782097,시소닉 FOCUS GOLD GM-750 Modular,2019년 10월,https://img.danawa.com/prod_img/500000/097/782/img/9782097_1.jpg?shrink=330:330&_v=20210106130053,151990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9782097&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C735353194&package=0&setpc=0&r=16678770518380,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(300),시소닉 ( 제조사 웹사이트 바로가기),750W,세미모듈러,ATX 파워,40,-0.1,340,16.369355900109404,1.0890190144088427,39
39,2451400,AONE 태왕 EP600L KC,2014년 02월,https://img.danawa.com/prod_img/500000/400/451/img/2451400_1.jpg?shrink=330:330&_v=20210127101548,23000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=2451400&cmpnyc=TT347F&safe_trade=4&fee_type=N&link_pcode=4851188111&package=0&setpc=0&r=16678787653538,컴센터,,4.5,(51),AONE,230W,케이블일체형,ATX 파워,6,-0.5,57,18.04363014501905,1.056,40
40,8431077,마이크로닉스 Classic II 800W 80PLUS 230V EU,2019년 07월,https://img.danawa.com/prod_img/500000/077/431/img/8431077_1.jpg?shrink=330:330&_v=20220118165745,99500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=8431077&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=1760943727&package=0&setpc=0&r=16678773717016,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,(217),마이크로닉스 ( 제조사 웹사이트 바로가기),800W,케이블일체형,ATX 파워,25,-0.04,242,21.92303451145991,1.0321608040201005,41
41,12364757,마이크로닉스 CASLON M 600W 80PLUS 230V EU,2020년 09월,https://img.danawa.com/prod_img/500000/757/364/img/12364757_1.jpg?shrink=330:330&_v=20220119132530,49400.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12364757&cmpnyc=TN729&safe_trade=4&fee_type=T&link_pcode=2004895015_2004895015&package=0&setpc=0&r=16678775355303,위메프,https://img.danawa.com/cmpny_info/images/TN729_logo.gif,4.8,(102),마이크로닉스 ( 제조사 웹사이트 바로가기),600W,케이블일체형,ATX 파워,12,-0.08,114,22.157849820232467,1.003238866396761,42
42,16200560,맥스엘리트 MAXWELL BARON 800W 80PLUS BRONZE 플랫,2022년 01월,https://img.danawa.com/prod_img/500000/560/200/img/16200560_1.jpg?shrink=330:330&_v=20220519093513,87000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=16200560&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6292984383&package=0&setpc=0&r=16678768143884,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,(39),맥스엘리트 ( 제조사 웹사이트 바로가기),800W,케이블일체형,ATX 파워,21,-0.29,60,15.828723097059326,0.978551724137931,43
43,9327009,마이크로닉스 Classic II 850W 80PLUS Bronze 230V EU HDB,2019년 08월,https://img.danawa.com/prod_img/500000/009/327/img/9327009_1.jpg?shrink=330:330&_v=20220118170257,110000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9327009&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P319898725&package=0&setpc=0&r=16678790879216,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.6,(40),마이크로닉스 ( 제조사 웹사이트 바로가기),850W,케이블일체형,ATX 파워,26,0.12,66,19.012060562612135,0.9733454545454545,44
