,id,name,등록년월,image,price,shop_link,shop_name,shop_logo,score,mall_review,제조회사,[기본사양]용량,[기본사양]RAM 타입,review_size,review_mean,review_count,final_score,Test,Rank
137,10764084,타무즈 GKV700 M.2 NVMe (1TB),2020년 03월,https://img.danawa.com/prod_img/500000/084/764/img/10764084_1.jpg?shrink=330:330&_v=20200513163822,100360.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=10764084&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2788319275&package=0&setpc=0&r=16678694183494,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.5,(7),타무즈 ( 제조사 웹사이트 바로가기),1TB,,5,-0.2,12,17.427831681992995,0.20277002789956158,138
138,4800835,Western Digital WD GREEN M.2 SATA (120GB),2017년 01월,https://img.danawa.com/prod_img/500000/835/800/img/4800835_1.jpg?shrink=330:330&_v=20200521162805,40000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=4800835&cmpnyc=PO30C&safe_trade=4&fee_type=A&link_pcode=118395&package=0&setpc=0&r=16678699827079,피시포올,https://img.danawa.com/cmpny_info/images/PO30C_logo.gif,4.7,(209),Western Digital WD,120GB,,2,1.0,211,22.95847753954545,0.2022,139
139,14958833,Seagate 파이어쿠다 530 히트싱크 M.2 NVMe (2TB),2021년 08월,https://img.danawa.com/prod_img/500000/833/958/img/14958833_1.jpg?shrink=330:330&_v=20221012132722,449000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=14958833&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3728717360&package=0&setpc=0&r=16678695217221,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(108),Seagate ( 제조사 웹사이트 바로가기),2TB,DDR4,22,-0.41,130,17.072308600328245,0.20196881959910915,140
140,9245694,ADATA XPG SPECTRIX S40G M.2 NVMe (512GB),2019년 08월,https://img.danawa.com/prod_img/500000/694/245/img/9245694_1.jpg?shrink=330:330&_v=20201016110931,122990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=9245694&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2858950188&package=0&setpc=0&r=16678694375405,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,(34),ADATA ( 제조사 웹사이트 바로가기),512GB,,6,0.17,40,15.287212110477642,0.2008943816570453,141
141,6078367,Western Digital WD Blue 3D M.2 SATA (1TB),2018년 04월,https://img.danawa.com/prod_img/500000/367/078/img/6078367_1.jpg?shrink=330:330&_v=20201016131445,125000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6078367&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1419616980&package=0&setpc=0&r=16678699286564,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.9,(92),Western Digital WD,1TB,,6,0.0,98,18.44355993695847,0.195648,142
142,14400263,TeamGroup MP33 M.2 NVMe (1TB),2021년 05월,https://img.danawa.com/prod_img/500000/263/400/img/14400263_1.jpg?shrink=330:330&_v=20210610152916,106600.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=14400263&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=14400263&package=0&setpc=0&r=16678713716175,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.5,(4),TeamGroup ( 제조사 웹사이트 바로가기),1TB,,5,0.4,9,11.362005926744692,0.1919324577861163,143
143,5786466,타무즈 RX550 (240GB),2018년 01월,https://img.danawa.com/prod_img/500000/466/786/img/5786466_1.jpg?shrink=330:330&_v=20181218100100,42440.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5786466&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4239199179&package=0&setpc=0&r=16678702451026,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(230),타무즈,240GB,,2,-0.5,232,16.869563055328356,0.19066918001885014,144
144,5126873,실리콘파워 Slim S55 (120GB),2017년 05월,https://img.danawa.com/prod_img/500000/873/126/img/5126873_1.jpg?shrink=330:330&_v=20190819092822,21500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5126873&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C355122076&package=0&setpc=0&r=16678724521248,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.9,(100),실리콘파워,120GB,,1,0.0,101,15.669556694776084,0.18995348837209303,145
145,7277257,Western Digital WD GREEN SSD (1TB),2019년 02월,https://img.danawa.com/prod_img/500000/257/277/img/7277257_1.jpg?shrink=330:330&_v=20220526174943,108990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=7277257&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5543917150&package=0&setpc=0&r=16678697594111,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.8,(15),Western Digital WD,1TB,,5,-0.4,20,11.893653186455142,0.1861638682447931,146
146,6096738,삼성전자 970 PRO M.2 NVMe (512GB),2018년 04월,https://img.danawa.com/prod_img/500000/738/096/img/6096738_1.jpg?shrink=330:330&_v=20200513165321,158720.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6096738&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B560330795&package=0&setpc=0&r=16678711811723,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(350),삼성전자,512GB,DDR4 512MB,7,-0.29,357,17.087233803986663,0.17976310483870966,147
147,7569730,리뷰안 960X (1TB),2019년 03월,https://img.danawa.com/prod_img/500000/730/569/img/7569730_1.jpg?shrink=330:330&_v=20200225102421,139000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=7569730&cmpnyc=TS772&safe_trade=4&fee_type=N&link_pcode=4312673008&package=0&setpc=0&r=16678713931633,myssd,,4.6,(107),리뷰안 ( 제조사 웹사이트 바로가기),1TB,,6,0.17,113,16.75628605469806,0.17559712230215827,148
148,15583520,COLORFUL CN600 M.2 NVMe 디앤디컴 (512GB),2021년 11월,https://img.danawa.com/prod_img/500000/520/583/img/15583520_1.jpg?shrink=330:330&_v=20211105124604,47410.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=15583520&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2603134281&package=0&setpc=0&r=16678697524933,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,5.0,(5),COLORFUL ( 제조사 웹사이트 바로가기),512GB,,2,0.0,7,19.641625579463547,0.17515292132461505,149
149,11830084,ADATA FALCON M.2 NVMe (1TB),2020년 07월,https://img.danawa.com/prod_img/500000/084/830/img/11830084_1.jpg?shrink=330:330&_v=20201016131427,96480.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11830084&cmpnyc=PS114&safe_trade=4&fee_type=A&link_pcode=136291&package=0&setpc=0&r=16678703019503,플레이몰,https://img.danawa.com/cmpny_info/images/PS114_logo.gif,4.5,(12),ADATA ( 제조사 웹사이트 바로가기),1TB,,4,-0.5,16,17.616968605829978,0.17039800995024876,150
150,6754534,삼성전자 860 QVO (1TB),2018년 11월,https://img.danawa.com/prod_img/500000/534/754/img/6754534_1.jpg?shrink=330:330&_v=20190618155028,122890.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6754534&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2353025480&package=0&setpc=0&r=16678720051569,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(384),삼성전자 ( 제조사 웹사이트 바로가기),1TB,DDR4 1GB,5,0.2,389,16.04520730845039,0.16868744405565952,151
151,11711015,삼성전자 870 QVO (8TB),2020년 06월,https://img.danawa.com/prod_img/500000/015/711/img/11711015_1.jpg?shrink=330:330&_v=20200828125657,857670.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11711015&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2128288988&package=0&setpc=0&r=16678693226313,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,(37),삼성전자 ( 제조사 웹사이트 바로가기),8TB,DDR4 8GB,35,0.4,72,15.85969314376066,0.16731376869891684,152
152,17000984,SK하이닉스 Platinum P41 M.2 NVMe (2TB),2022년 05월,https://img.danawa.com/prod_img/500000/984/000/img/17000984_1.jpg?shrink=330:330&_v=20221012130635,399000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=17000984&cmpnyc=TV6133&safe_trade=4&fee_type=N&link_pcode=6809336564&package=0&setpc=0&r=16678690778163,드래곤컴퓨터,,4.9,(319),SK하이닉스 ( 제조사 웹사이트 바로가기),2TB,DDR4,16,-0.31,335,15.752884618606757,0.1641704260651629,153
153,5839774,Apacer PANTHER AS340 (120GB),2018년 01월,https://img.danawa.com/prod_img/500000/774/839/img/5839774_1.jpg?shrink=330:330&_v=20190614170753,24750.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5839774&cmpnyc=TNB0E&safe_trade=4&fee_type=T&link_pcode=25760179&package=0&setpc=0&r=16678705848168,샵다나와,https://img.danawa.com/cmpny_info/images/TNB0E_logo.gif,5.0,(8),Apacer,120GB,,1,0.0,9,13.819964686692076,0.16347474747474747,154
154,13369613,ADATA XPG GAMMIX S70 M.2 NVMe (1TB),2021년 02월,https://img.danawa.com/prod_img/500000/613/369/img/13369613_1.jpg?shrink=330:330&_v=20210215171531,231000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13369613&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565685154&package=0&setpc=0&r=16678701746891,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,3.8,(15),ADATA ( 제조사 웹사이트 바로가기),1TB,,9,0.22,24,18.48966548078921,0.15825974025974027,155
155,9996663,Seagate 바라쿠다 510 M.2 NVMe (500GB),2019년 11월,https://img.danawa.com/prod_img/500000/663/996/img/9996663_1.jpg?shrink=330:330&_v=20201120183913,79000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=9996663&cmpnyc=TSB75&safe_trade=4&fee_type=N&link_pcode=4744252812&package=0&setpc=0&r=16678700928458,HP공인 판매점,,4.8,(83),Seagate ( 제조사 웹사이트 바로가기),500GB,DDR4 512MB,3,-0.33,86,16.8875292472541,0.15751898734177217,156
156,6848146,PNY CS900 마이크로닉스 (240GB),2018년 12월,https://img.danawa.com/prod_img/500000/146/848/img/6848146_1.jpg?shrink=330:330&_v=20210521103810,26550.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6848146&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=6848146&package=0&setpc=0&r=16678696691435,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.7,(110),PNY ( 제조사 웹사이트 바로가기),240GB,,1,-1.0,111,19.40375290230303,0.15653483992467043,157
157,12446249,마이크론 Crucial P2 M.2 NVMe 대원씨티에스 (1TB),2020년 04월,https://img.danawa.com/prod_img/500000/249/446/img/12446249_1.jpg?shrink=330:330&_v=20220712095826,104960.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=12446249&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C625572950&package=0&setpc=0&r=16678692844913,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(37),마이크론 ( 제조사 웹사이트 바로가기),1TB,,4,0.25,41,13.87204801127972,0.15548780487804878,158
158,6096748,삼성전자 970 PRO M.2 NVMe (1TB),2018년 04월,https://img.danawa.com/prod_img/500000/748/096/img/6096748_1.jpg?shrink=330:330&_v=20201016124554,272990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6096748&cmpnyc=PV606&safe_trade=4&fee_type=A&link_pcode=78741&package=0&setpc=0&r=16678711753566,초이스컴,https://img.danawa.com/cmpny_info/images/PV606_logo.gif,4.7,(139),삼성전자,1TB,DDR4 1GB,10,0.6,149,12.333657964067616,0.14930949851642916,159
159,6476463,ADATA Ultimate SU800 M.2 SATA (512GB),2016년 12월,https://img.danawa.com/prod_img/500000/463/476/img/6476463_1.jpg?shrink=330:330&_v=20200513170253,84990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6476463&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C602510459&package=0&setpc=0&r=16678705721534,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,5.0,(11),ADATA ( 제조사 웹사이트 바로가기),512GB,,3,-0.33,14,10.63179244881648,0.14655841863748675,160
160,11142699,마이크론 Crucial P2 M.2 NVMe 아스크텍 (500GB),2020년 04월,https://img.danawa.com/prod_img/500000/699/142/img/11142699_1.jpg?shrink=330:330&_v=20200902124945,57890.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11142699&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=I2819346361&package=0&setpc=0&r=16678712181917,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,(51),마이크론 ( 제조사 웹사이트 바로가기),500GB,,2,0.0,53,21.400472406151813,0.14095698738987736,161
161,8349075,마이크론 1300 SSD (512GB),2019년 06월,https://img.danawa.com/prod_img/500000/075/349/img/8349075_1.jpg?shrink=330:330&_v=20190715102032,58490.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=8349075&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5057545118&package=0&setpc=0&r=16678711072662,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(86),마이크론 ( 제조사 웹사이트 바로가기),512GB,DDR3 1GB,2,0.0,88,25.438645356844887,0.14012651735339374,162
162,9991605,Seagate 파이어쿠다 520 M.2 NVMe (500GB),2019년 11월,https://img.danawa.com/prod_img/500000/605/991/img/9991605_1.jpg?shrink=330:330&_v=20220630124702,119000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=9991605&cmpnyc=TSB75&safe_trade=4&fee_type=N&link_pcode=4744265102&package=0&setpc=0&r=16678699675659,HP공인 판매점,,4.7,(80),Seagate ( 제조사 웹사이트 바로가기),500GB,DDR4 512MB,4,0.0,84,21.525558366807928,0.13942857142857143,163
163,6449207,인텔 660P M.2 NVMe (512GB),2018년 09월,https://img.danawa.com/prod_img/500000/207/449/img/6449207_1.jpg?shrink=330:330&_v=20200513165320,61440.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6449207&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C548125069&package=0&setpc=0&r=16678715587538,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.6,(15),인텔,512GB,,2,0.0,17,18.04313797519678,0.13430989583333333,164
164,5579658,Western Digital WD Blue 3D SSD (1TB),2017년 10월,https://img.danawa.com/prod_img/500000/658/579/img/5579658_1.jpg?shrink=330:330&_v=20201016110746,154230.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5579658&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=7302491985&package=0&setpc=0&r=16678695805400,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.8,(238),Western Digital WD,1TB,,5,0.4,243,24.014794789907626,0.13402061855670103,165
165,9503364,SK하이닉스 Gold S31 해외구매 (1TB),2019년 09월,https://img.danawa.com/prod_img/500000/364/503/img/9503364_1.jpg?shrink=330:330&_v=20200414125206,123500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=59330&cate4=0&pcode=9503364&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4159813830&package=0&setpc=0&r=16678724654912,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(5),SK하이닉스,1TB,,4,0.25,9,13.13504723501957,0.1337004048582996,166
166,11830057,ADATA FALCON M.2 NVMe (512GB),2020년 07월,https://img.danawa.com/prod_img/500000/057/830/img/11830057_1.jpg?shrink=330:330&_v=20201016131104,96570.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11830057&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1448456526&package=0&setpc=0&r=16678703067887,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.7,(16),ADATA ( 제조사 웹사이트 바로가기),512GB,,3,0.0,19,12.048889095502366,0.1276794035414725,167
167,5702285,삼성전자 PM981 M.2 NVMe 병행수입 (512GB),2017년 12월,https://img.danawa.com/prod_img/500000/285/702/img/5702285_1.jpg?shrink=330:330&_v=20200513172523,99000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=59330&cate4=0&pcode=5702285&cmpnyc=TS7119&safe_trade=4&fee_type=N&link_pcode=5306452630&package=0&setpc=0&r=16678728335113,지니어스피씨,,4.8,(965),삼성전자,512GB,,3,0.0,968,24.59476824806831,0.12587878787878787,168
168,13503785,ADATA XPG SPECTRIX S20G M.2 NVMe (500GB),2021년 03월,https://img.danawa.com/prod_img/500000/785/503/img/13503785_1.jpg?shrink=330:330&_v=20210303172718,99990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13503785&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2090994741&package=0&setpc=0&r=16678707605637,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,5.0,(4),ADATA ( 제조사 웹사이트 바로가기),500GB,,3,-0.67,7,9.569273931137175,0.12217221722172217,169
169,6461742,GIGABYTE SSD 피씨디렉트 (240GB),2018년 09월,https://img.danawa.com/prod_img/500000/742/461/img/6461742_1.jpg?shrink=330:330&_v=20220323154105,34040.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6461742&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2400768608&package=0&setpc=0&r=16678697103969,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,(154),GIGABYTE,240GB,,1,0.0,155,18.517745110375422,0.12121034077555817,170
170,10215579,리뷰안 900G GAMING (1TB),2019년 12월,https://img.danawa.com/prod_img/500000/579/215/img/10215579_1.jpg?shrink=330:330&_v=20191223160035,139000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=10215579&cmpnyc=TN729&safe_trade=4&fee_type=T&link_pcode=441008791_441008791&package=0&setpc=0&r=16678724202799,위메프,https://img.danawa.com/cmpny_info/images/TN729_logo.gif,4.5,(14),리뷰안 ( 제조사 웹사이트 바로가기),1TB,,4,0.0,18,11.646246707713065,0.1196546762589928,171
171,7658254,ADATA Ultimate SU750 (1TB),2019년 04월,https://img.danawa.com/prod_img/500000/254/658/img/7658254_1.jpg?shrink=330:330&_v=20201016131510,103700.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=7658254&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5552982952&package=0&setpc=0&r=16678704532192,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.7,(138),ADATA ( 제조사 웹사이트 바로가기),1TB,,3,0.0,141,18.01179230138075,0.11797492767598843,172
172,6086737,마이크론 Crucial MX500 M.2 SATA 대원씨티에스 (500GB),2018년 04월,https://img.danawa.com/prod_img/500000/737/086/img/6086737_1.jpg?shrink=330:330&_v=20220830161822,71500.0,http://shop.danawa.com/virtualestimate/?controller=estimate&methods=moveEstimateMiniShop&memberId=PL553&productSeq=6086737&serviceId=blog&marketPlaceSeq=33,㈜한마음아이티,https://img.danawa.com/cmpny_info/images/PL553_logo.gif,4.7,(151),마이크론 Crucial,500GB,,2,-0.5,153,17.76021414666937,0.11401398601398602,173
173,14759402,ASUS HYPER M.2 x16 Gen 4 CARD 대원씨티에스 (SSD미포함),2021년 07월,https://img.danawa.com/prod_img/500000/402/759/img/14759402_1.jpg?shrink=330:330&_v=20220712095826,73020.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32625&cate4=0&pcode=14759402&cmpnyc=PO30C&safe_trade=4&fee_type=A&link_pcode=140677&package=0&setpc=0&r=16678700084391,피시포올,https://img.danawa.com/cmpny_info/images/PO30C_logo.gif,4.6,(6),ASUS ( 제조사 웹사이트 바로가기),,,2,-0.5,8,21.507811199916013,0.11262667762256916,174
174,9245814,ADATA XPG SX8200 Pro M.2 NVMe (2TB),2019년 09월,https://img.danawa.com/prod_img/500000/814/245/img/9245814_1.jpg?shrink=330:330&_v=20201110112201,261500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=9245814&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=9245814&package=0&setpc=0&r=16678700596553,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.7,(18),ADATA ( 제조사 웹사이트 바로가기),2TB,,7,0.0,25,20.19977734439975,0.11050095602294455,175
175,13472378,마이크로닉스 WARP GX1 M.2 NVMe (2TB),2021년 01월,https://img.danawa.com/prod_img/500000/378/472/img/13472378_1.jpg?shrink=330:330&_v=20211130103726,256990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13472378&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3341890230&package=0&setpc=0&r=16678696486495,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(9),마이크로닉스 ( 제조사 웹사이트 바로가기),2TB,DDR4 1GB,7,0.43,16,18.483560681292552,0.1103700533094673,176
176,10215543,리뷰안 900G GAMING (500GB),2019년 12월,https://img.danawa.com/prod_img/500000/543/215/img/10215543_1.jpg?shrink=330:330&_v=20191223160051,75890.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=10215543&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2676642162&package=0&setpc=0&r=16678724276713,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,(28),리뷰안 ( 제조사 웹사이트 바로가기),500GB,,2,0.0,30,16.992614732202984,0.10957965476347345,177
177,10528734,삼성전자 PM981a M.2 NVMe 벌크 (512GB),2019년 11월,https://img.danawa.com/prod_img/500000/734/528/img/10528734_1.jpg?shrink=330:330&_v=20210107095159,114330.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=59330&cate4=0&pcode=10528734&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C772942965&package=0&setpc=0&r=16678710706034,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,(77),삼성전자,512GB,,3,0.33,80,19.712009943285736,0.1088428234059302,178
178,3206498,Sandisk SSD PLUS (240GB),2015년 06월,https://img.danawa.com/prod_img/500000/498/206/img/3206498_1.jpg?shrink=330:330&_v=20200402104116,37990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=3206498&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2304986016&package=0&setpc=0&r=16678721845755,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,"(1,154)",Sandisk,240GB,,1,0.0,1155,40.2199910182388,0.10765991050276388,179
179,12092057,삼성전자 870 QVO (4TB),2020년 06월,https://img.danawa.com/prod_img/500000/057/092/img/12092057_1.jpg?shrink=330:330&_v=20200828125513,442200.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=12092057&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C706068976&package=0&setpc=0&r=16678693268692,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(29),삼성전자 ( 제조사 웹사이트 바로가기),4TB,DDR4 4GB,11,0.55,40,11.276618256094446,0.10199004975124377,180
180,14958878,Seagate 파이어쿠다 530 히트싱크 M.2 NVMe (1TB),2021년 08월,https://img.danawa.com/prod_img/500000/878/958/img/14958878_1.jpg?shrink=330:330&_v=20221012132739,245000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=14958878&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=8409258321&package=0&setpc=0&r=16678695267877,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.8,(118),Seagate ( 제조사 웹사이트 바로가기),1TB,DDR4,6,0.33,124,14.060495145799496,0.1009469387755102,181
181,7891657,Western Digital WD BLACK SN750 히트싱크 M.2 NVMe (1TB),2019년 05월,https://img.danawa.com/prod_img/500000/657/891/img/7891657_1.jpg?shrink=330:330&_v=20201110125450,211230.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=7891657&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1515158920&package=0&setpc=0&r=16678706954848,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.7,(12),Western Digital ( 제조사 웹사이트 바로가기),1TB,,5,-0.2,17,16.076751941120914,0.09676655778061828,182
182,12188150,GIGABYTE AORUS Gen4 M.2 NVMe 피씨디렉트 (1TB),2020년 09월,https://img.danawa.com/prod_img/500000/150/188/img/12188150_1.jpg?shrink=330:330&_v=20220323145029,176060.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=12188150&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=12188150&package=0&setpc=0&r=16678706015754,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.8,(13),GIGABYTE ( 제조사 웹사이트 바로가기),1TB,DDR4 1GB,4,0.5,17,14.682850790449931,0.09383164830171532,183
183,5834143,삼성전자 860 PRO (512GB),2018년 01월,https://img.danawa.com/prod_img/500000/143/834/img/5834143_1.jpg?shrink=330:330&_v=20180124140217,172580.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5834143&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=1257928246&package=0&setpc=0&r=16678709562058,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,(296),삼성전자,512GB,DDR4 512MB,4,-0.25,300,19.76681530879388,0.09377679916560436,184
